,Squad,League,90s,Gls/90,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDist,npxG/90,npxG/Sh,np:G-xG,TotDist/pass,PrgDist/Pass,Short%,Med%,Long%,Ast,xAG,xA,A-xAG,PropShort,PropMed,PropLong,PropAssistShots,PropFinalThirdPasses,PropPassinPA,PropCrossinPA,TotPassAtt,Sw,Crs,TI,PropPassBlocked,SCA90,Shot-Creating Pass/90,Shot-Creating Drib/90,Shot-CreatingSh/90,Shot-Creating Def/90,Poss,Prop Def Pen Touches,Prop Def 3rd Touches,Prop Mid 3rd Touches,Prop Att 3rd Touches,Prop Att Pen Touches,AttDribbles,DribSucc%,RecPass/Misplayed,Dis,PropPassRecProg,OppPoss,TotalTouches,Tkl,Tkl%,PropTkl Def 3rd,PropTkl Mid 3rd,PropTkl Att 3rd,DribTkl,DribTkl%,Past,Blocks,PropBlockSh,PropBlockPass,Int,Clr,Age,Starts,Mn/Start,onG,onGA,+/-,onxG,onxGA,xG+/-,onG-xG,onGA-xGA,G-xG+/-,CrdY,Fls,Fld,TimesOffside,PKwon,PKcon,Recov,DuelWin%,AerialDuels
61,Augsburg,Bundesliga,34.0,1.1470588235294117,0.32299999999999995,10.65,3.44,0.09,0.29,17.8,1.0823529411764705,0.1,-0.08235294117647059,19.742402788367283,8.270885524452675,0.8059999999999999,0.789,0.515,0.7647058823529411,26.7,0.7588235294117647,-0.7,0.3413623810984964,0.3785670451058607,0.21686100030684255,0.02875503757760593,0.0715608321533602,0.014486439385687836,0.00925825073521403,330.61764705882354,0.013516959959194082,0.05032729745813142,23.058823529411764,0.024908611748703558,17.94,12.558823529411764,0.6764705882352942,1.0294117647058822,0.7647058823529411,0.415,0.1302168337607834,0.24696899044066215,0.4071461879225927,0.1805199347167172,0.03514805315924458,15.029411764705882,0.513,15.118927973199332,8.764705882352942,2.4748504320850873,0.585,504.5882352941176,16.470588235294116,0.5982142857142858,0.4535714285714286,0.4196428571428572,0.1267857142857143,17.176470588235293,0.426,335,11.676470588235293,0.29219143576826195,0.7078085642317381,10.676470588235293,22.647058823529413,26.6,374,80,1.1470588235294117,1.6470588235294117,-0.5,1.197058823529412,1.8970588235294117,-0.7,-0.050000000000000266,-0.25,6.800000000000001,74,13.176470588235293,10.5,2.1470588235294117,0.11764705882352941,0.14705882352941177,56.6764705882353,0.48,34.14705882352941
62,Bayern Munich,Bundesliga,34.0,2.7058823529411766,0.382,19.65,7.5,0.13,0.34,16.7,2.6941176470588233,0.14,-0.13529411764705881,17.069497685069948,6.184049385174491,0.899,0.89,0.653,2.0588235294117645,71.3,2.361764705882353,-1.3,0.4370479394449117,0.40025231286795626,0.11248948696383515,0.025688256086025787,0.08348683227958381,0.021357096629660975,0.0035346243839299053,648.3235294117648,0.012666836691320241,0.055768086372524006,21.647058823529413,0.0268638952648134,34.12,25.352941176470587,1.8823529411764706,2.4705882352941178,0.6764705882352942,0.645,0.07372475611073113,0.19064761150509377,0.4733071744843227,0.2171064473163181,0.045214010583534324,24.470588235294116,0.593,33.22240802675585,9.941176470588236,2.864851260884884,0.355,817.0294117647059,16.558823529411764,0.6003552397868561,0.4103019538188277,0.42095914742451157,0.16873889875666073,16.441176470588236,0.46299999999999997,300,9.941176470588236,0.20118343195266272,0.7988165680473372,10.264705882352942,11.882352941176471,26.8,374,82,2.8529411764705883,1.088235294117647,1.76,2.8058823529411767,1.161764705882353,1.65,0.0470588235294116,-0.07352941176470607,4.0,36,8.970588235294118,10.411764705882353,2.235294117647059,0.029411764705882353,0.058823529411764705,65.29411764705883,0.517,24.0
63,Bochum,Bundesliga,34.0,1.088235294117647,0.33299999999999996,12.03,4.0,0.08,0.24,18.8,1.2588235294117647,0.11,-0.2882352941176471,20.815304772565383,8.792408669990843,0.8029999999999999,0.7979999999999999,0.528,0.6470588235294118,31.5,0.8588235294117647,-9.5,0.31418145392100744,0.38172581568402975,0.24427590154550657,0.028798209015976396,0.07998371832705811,0.011702452426986875,0.007123231912078966,358.38235294117646,0.01062654084842302,0.05109240839921788,23.294117647058822,0.022358241945082034,20.38,13.470588235294118,0.8529411764705882,1.2647058823529411,0.8235294117647058,0.447,0.13339964633068083,0.24198717948717952,0.4129089301503095,0.17937665782493373,0.03232758620689656,13.558823529411764,0.505,15.63089430894309,8.411764705882353,2.5359409133465096,0.5529999999999999,532.235294117647,17.235294117647058,0.6023890784982936,0.5119453924914676,0.36177474402730375,0.12627986348122866,17.205882352941178,0.484,302,12.617647058823529,0.28205128205128205,0.717948717948718,12.647058823529411,18.352941176470587,28.0,374,82,1.1176470588235294,1.5294117647058822,-0.41,1.3970588235294117,1.7735294117647058,-0.37,-0.27941176470588225,-0.24411764705882355,-1.3000000000000007,55,12.470588235294118,11.5,2.2058823529411766,0.11764705882352941,0.23529411764705882,62.705882352941174,0.507,36.5
64,Dortmund,Bundesliga,34.0,2.3823529411764706,0.373,13.0,4.85,0.16,0.42,16.7,1.7588235294117647,0.14,0.3,16.79368179207352,5.856806433084435,0.89,0.877,0.609,1.6764705882352942,47.7,1.3529411764705883,9.3,0.4273228196845905,0.388086642599278,0.11656849705491165,0.019012062033314188,0.06266513497989662,0.014531878230901782,0.002757036186099943,569.3529411764706,0.010286491541273483,0.04174105245260563,20.029411764705884,0.026693870611238624,23.03,16.352941176470587,1.4705882352941178,1.5,0.38235294117647056,0.5920000000000001,0.08748290563912799,0.21502694875713943,0.48660606548145763,0.17770090901777813,0.033183171104496825,18.705882352941178,0.5529999999999999,29.735751295336783,9.117647058823529,2.2808851716326886,0.4079999999999999,731.2352941176471,15.911764705882353,0.5951940850277264,0.4288354898336414,0.43622920517560076,0.13493530499075784,16.176470588235293,0.46399999999999997,295,10.323529411764707,0.23361823361823358,0.7663817663817664,10.205882352941176,15.264705882352942,25.9,374,83,2.5,1.5294117647058822,0.97,2.0,1.4970588235294118,0.5,0.5,0.03235294117647047,15.899999999999999,63,10.647058823529411,11.705882352941176,2.1470588235294117,0.17647058823529413,0.17647058823529413,60.35294117647059,0.536,23.0
65,Eint Frankfurt,Bundesliga,34.0,1.2647058823529411,0.305,13.12,4.0,0.09,0.31,17.8,1.3852941176470588,0.11,-0.15,18.178888184985745,7.020905923344947,0.838,0.825,0.47200000000000003,0.9705882352941176,37.6,0.973529411764706,-4.6,0.3747870528109029,0.40304294190213236,0.1634846971744111,0.026211593284764013,0.0719037060500475,0.011482420019005384,0.006176750079189103,447.52941176470586,0.00901130663946272,0.05925359177080676,24.264705882352942,0.030349400663096146,22.5,15.205882352941176,1.0294117647058822,1.7941176470588236,0.7647058823529411,0.496,0.10836645845163734,0.22392579973499907,0.4587828885103161,0.1776452773045618,0.03127957599848571,16.0,0.524,19.713153724247228,8.647058823529411,2.555671677787603,0.504,621.5294117647059,17.5,0.5546218487394957,0.4369747899159664,0.4235294117647059,0.13949579831932774,19.794117647058822,0.42100000000000004,390,12.794117647058824,0.21839080459770113,0.7816091954022988,11.088235294117647,17.41176470588235,26.2,374,82,1.3235294117647058,1.4411764705882353,-0.12,1.4323529411764706,1.552941176470588,-0.12,-0.10882352941176476,-0.11176470588235277,0.09999999999999964,61,12.411764705882353,8.794117647058824,1.5588235294117647,0.029411764705882353,0.11764705882352941,66.20588235294117,0.462,35.17647058823529
66,Freiburg,Bundesliga,34.0,1.6176470588235294,0.335,13.44,4.5,0.11,0.33,16.7,1.4794117647058822,0.11,-0.008823529411764706,18.8182286745125,7.587062967099047,0.8270000000000001,0.833,0.523,1.088235294117647,37.6,1.173529411764706,-0.6,0.3740736008177869,0.37995144390493224,0.18368259647329416,0.028605789880594455,0.07894510780860751,0.018898720041233573,0.006270938922772957,410.88235294117646,0.0102014792144861,0.053812802856414176,19.764705882352942,0.027884043186262003,23.18,15.323529411764707,0.6176470588235294,1.9411764705882353,0.7352941176470589,0.49,0.11876727756731853,0.22048735538036246,0.425770451520426,0.19724582778744754,0.03772908774444558,12.352941176470589,0.5379999999999999,21.24349442379182,6.4411764705882355,2.6803744859567766,0.51,574.5294117647059,15.235294117647058,0.5772200772200773,0.47490347490347495,0.3996138996138996,0.12548262548262548,14.029411764705882,0.451,262,10.352941176470589,0.3693181818181818,0.6306818181818181,10.441176470588236,22.08823529411765,26.5,374,83,1.7058823529411764,1.3529411764705883,0.35,1.6176470588235294,1.4941176470588236,0.12,0.08823529411764697,-0.14117647058823524,7.8,34,11.529411764705882,11.029411764705882,1.7058823529411764,0.11764705882352941,0.058823529411764705,56.470588235294116,0.514,38.61764705882353
67,Greuther Fürth,Bundesliga,34.0,0.7647058823529411,0.311,9.09,2.82,0.07,0.22,18.2,0.8794117647058823,0.1,-0.26176470588235295,18.41182827389724,7.614107476176442,0.8420000000000001,0.8190000000000001,0.46299999999999997,0.4411764705882353,21.3,0.5823529411764706,-6.3,0.36549749463135295,0.3870436649964209,0.18360773085182533,0.020434227330779053,0.0724039689556931,0.010511838098044997,0.004224383534728362,357.02941176470586,0.004590665646518745,0.04063589220436963,21.705882352941178,0.027629006205899854,15.68,10.441176470588236,1.088235294117647,0.8823529411764706,0.9705882352941176,0.436,0.13294124174665703,0.23714143039449592,0.4374965322088442,0.16478943572102314,0.027631359928979634,15.764705882352942,0.496,16.123993558776167,9.058823529411764,2.5500848896434634,0.5640000000000001,530.0882352941177,16.705882352941178,0.5915492957746479,0.454225352112676,0.4436619718309859,0.10211267605633802,16.676470588235293,0.47600000000000003,297,12.235294117647058,0.2980769230769231,0.701923076923077,11.0,20.941176470588236,25.9,374,83,0.8235294117647058,2.411764705882353,-1.59,0.9911764705882353,1.9852941176470589,-0.99,-0.16764705882352948,0.42647058823529393,-20.200000000000003,61,12.852941176470589,12.764705882352942,2.0294117647058822,0.08823529411764706,0.17647058823529413,55.23529411764706,0.43700000000000006,31.47058823529412
68,Hertha BSC,Bundesliga,34.0,1.0294117647058822,0.326,10.74,3.5,0.09,0.27,17.5,1.026470588235294,0.1,-0.08529411764705883,18.00785340314136,7.462478184991274,0.836,0.813,0.495,0.6764705882352942,27.9,0.776470588235294,-4.9,0.39234211834908006,0.36264829153939054,0.1760318249627051,0.026274966065541982,0.06302113631956563,0.01211944929222416,0.005429513282916423,359.3529411764706,0.007991158718014112,0.04293122502762901,21.941176470588236,0.027288956898750317,18.91,12.558823529411764,0.8823529411764706,1.2058823529411764,0.7941176470588235,0.43700000000000006,0.12466244144392397,0.25880407825847346,0.43053182694957287,0.156296500413337,0.029705152934692756,15.470588235294118,0.534,18.860335195530723,9.294117647058824,2.427132701421801,0.563,533.6764705882352,16.058823529411764,0.5879120879120879,0.5384615384615384,0.3608058608058608,0.10073260073260074,16.0,0.46299999999999997,292,11.088235294117647,0.2785145888594165,0.7214854111405836,11.941176470588236,24.0,26.7,374,80,1.088235294117647,2.088235294117647,-1.0,1.0941176470588236,1.7176470588235293,-0.62,-0.005882352941176672,0.3705882352941179,-12.899999999999999,62,12.382352941176471,12.647058823529411,2.1470588235294117,0.08823529411764706,0.23529411764705882,53.8235294117647,0.49200000000000005,33.26470588235294
69,Hoffenheim,Bundesliga,34.0,1.6176470588235294,0.332,13.29,4.41,0.12,0.37,15.1,1.8499999999999999,0.14,-0.2323529411764706,17.91244850939049,6.855058297842631,0.868,0.862,0.5670000000000001,1.2352941176470589,50.6,1.5647058823529412,-8.6,0.3914337688109807,0.3962846590595888,0.1520313102916047,0.023458772603504853,0.07302939328352999,0.016127906164909587,0.007819590867834951,479.6470588235294,0.007736121737651958,0.059763665731531065,23.470588235294116,0.02975431437558446,23.26,17.0,1.1470588235294117,1.5294117647058822,0.7352941176470589,0.532,0.10924908424908424,0.23173076923076927,0.4309523809523809,0.18905677655677655,0.03901098901098901,15.470588235294118,0.475,25.575317604355718,7.088235294117647,2.6129718989497586,0.46799999999999997,642.3529411764706,14.176470588235293,0.6016597510373444,0.3962655601659751,0.44813278008298757,0.15560165975103737,14.264705882352942,0.462,261,11.470588235294118,0.22564102564102564,0.7743589743589744,8.382352941176471,15.294117647058824,26.1,374,81,1.7058823529411764,1.7647058823529411,-0.06,1.8499999999999999,1.7088235294117649,0.14,-0.14411764705882346,0.05588235294117627,-6.9,75,12.617647058823529,10.235294117647058,2.0588235294117645,0.0,0.11764705882352941,56.029411764705884,0.45799999999999996,31.147058823529413
70,Köln,Bundesliga,34.0,1.5294117647058822,0.319,13.74,4.38,0.11,0.34,16.3,1.6294117647058823,0.12,-0.12941176470588237,19.403260267468543,7.644219355859776,0.826,0.8270000000000001,0.564,1.1764705882352942,43.0,1.2441176470588236,-3.0,0.333865531310981,0.42812370646324877,0.18053338063982025,0.028092110469256942,0.07288122180897365,0.015351744876157319,0.009891588193400332,439.94117647058823,0.010541528521635635,0.07047521890674148,24.5,0.03179461021848168,23.53,17.147058823529413,0.7647058823529411,1.2647058823529411,0.6764705882352942,0.5479999999999999,0.11705526152672482,0.24283602727316075,0.42015925237209745,0.18328326896485958,0.03666618986315739,14.970588235294118,0.495,21.28595890410959,7.588235294117647,2.7050116643874187,0.45200000000000007,616.8529411764706,17.58823529411765,0.6036789297658862,0.4414715719063545,0.41137123745819393,0.1471571906354515,19.558823529411764,0.433,377,13.0,0.22398190045248867,0.7760180995475113,12.529411764705882,18.470588235294116,27.0,374,82,1.5294117647058822,1.4411764705882353,0.09,1.6529411764705884,1.6529411764705884,0.0,-0.12352941176470611,-0.21176470588235308,3.0,67,12.323529411764707,13.5,1.9705882352941178,0.029411764705882353,0.029411764705882353,62.85294117647059,0.504,34.911764705882355
71,Leverkusen,Bundesliga,34.0,2.235294117647059,0.406,13.32,5.41,0.16,0.4,16.4,1.8735294117647059,0.14,0.30294117647058827,17.52880895826264,6.4231421784865965,0.88,0.8690000000000001,0.5710000000000001,1.7058823529411764,50.2,1.3852941176470588,7.8,0.3994437779474315,0.3957356309303086,0.14069146035554583,0.023820834747200544,0.06725483542585681,0.016016287750254495,0.0040719375636240245,488.02941176470586,0.0075660970840771904,0.045651619484825295,21.352941176470587,0.027884043186262003,23.56,17.294117647058822,1.5588235294117647,1.4705882352941178,0.5,0.537,0.10557670772676374,0.23063829787234047,0.47180291153415466,0.15677491601343788,0.035207166853303475,20.764705882352942,0.568,23.88157894736842,8.676470588235293,2.3977961432506887,0.46299999999999997,656.6176470588234,14.235294117647058,0.5805785123966943,0.4855371900826447,0.41115702479338845,0.10330578512396696,14.529411764705882,0.455,269,10.294117647058824,0.28857142857142853,0.7114285714285713,10.588235294117647,18.235294117647058,24.4,374,83,2.3529411764705883,1.3823529411764706,0.97,2.014705882352941,1.461764705882353,0.55,0.3382352941176472,-0.07941176470588251,14.2,66,10.705882352941176,9.676470588235293,1.8823529411764706,0.14705882352941177,0.11764705882352941,59.088235294117645,0.516,25.205882352941174
72,M'Gladbach,Bundesliga,34.0,1.588235294117647,0.35600000000000004,14.38,5.12,0.1,0.28,17.1,1.7088235294117649,0.12,-0.2676470588235294,17.281532296406983,6.4770766827412904,0.8740000000000001,0.8759999999999999,0.555,1.1176470588235294,44.8,1.161764705882353,-6.8,0.41547638592458813,0.3958846385377332,0.13139604881519182,0.024655301229369014,0.0633702370440807,0.01426339740542009,0.0031243632411872583,484.11764705882354,0.0075660970840771904,0.03740542378644903,20.647058823529413,0.027288956898750317,25.65,18.823529411764707,0.9705882352941176,1.3529411764705883,0.6176470588235294,0.54,0.09949825284472719,0.24272018636322915,0.471194337424962,0.15289848579876356,0.03368873756831825,18.264705882352942,0.586,24.68135593220339,9.5,2.507622579316028,0.45999999999999996,656.5294117647059,17.264705882352942,0.5826235093696763,0.4531516183986371,0.444633730834753,0.10221465076660988,18.61764705882353,0.46799999999999997,337,11.941176470588236,0.23399014778325122,0.7660098522167487,9.617647058823529,17.235294117647058,26.0,374,84,1.588235294117647,1.7941176470588236,-0.21,1.8735294117647059,1.838235294117647,0.04,-0.2852941176470589,-0.04411764705882337,-8.2,67,10.558823529411764,13.882352941176471,2.1470588235294117,0.17647058823529413,0.14705882352941177,55.794117647058826,0.521,26.941176470588236
73,Mainz 05,Bundesliga,34.0,1.4411764705882353,0.325,13.68,4.44,0.1,0.3,17.6,1.5676470588235294,0.12,-0.24411764705882355,17.66648101735821,7.511185370834493,0.8320000000000001,0.784,0.46399999999999997,1.0588235294117647,40.7,1.0558823529411765,-4.7,0.39286666666666664,0.37046666666666667,0.16893333333333332,0.029425415390327673,0.08150004641232711,0.016986911723753828,0.006683375104427736,387.94117647058823,0.00510073960724305,0.050837371418855734,24.058823529411764,0.026013771996939553,22.29,15.176470588235293,0.9411764705882353,1.7352941176470589,0.6470588235294118,0.465,0.10193972259881115,0.23662529982271355,0.4381583063927417,0.1843779330482845,0.038898738137449165,14.882352941176471,0.532,15.794029850746268,8.676470588235293,2.8788508788508786,0.5349999999999999,564.0588235294117,17.029411764705884,0.5267702936096718,0.5025906735751294,0.3799654576856649,0.11744386873920551,17.5,0.474,313,11.882352941176471,0.23267326732673266,0.7673267326732672,12.911764705882353,17.176470588235293,26.2,374,82,1.4705882352941178,1.3235294117647058,0.15,1.6588235294117646,1.4176470588235295,0.24,-0.18823529411764683,-0.09411764705882364,-3.1999999999999993,62,14.558823529411764,11.352941176470589,1.8529411764705883,0.08823529411764706,0.17647058823529413,61.6764705882353,0.511,34.88235294117647
74,RB Leipzig,Bundesliga,34.0,2.1176470588235294,0.39399999999999996,12.62,4.97,0.15,0.38,16.3,1.8617647058823528,0.15,0.020588235294117647,16.3970797500464,6.00662005815752,0.894,0.872,0.5489999999999999,1.5588235294117647,51.9,1.673529411764706,1.1,0.44013959840169947,0.3734763036771028,0.11688837185777148,0.020355132091814637,0.07077893955330075,0.018622780424426156,0.0046402276805048576,532.3235294117648,0.005355776587605203,0.044461446909801916,18.941176470588236,0.026778882938026015,22.5,15.911764705882353,1.3235294117647058,1.3235294117647058,0.5,0.561,0.0866418352662321,0.20875306865317866,0.4852281384914924,0.1805214594091255,0.038855498179971214,16.5,0.619,24.718701700154558,10.470588235294118,2.4873382104670796,0.43899999999999995,694.8823529411766,14.676470588235293,0.5791583166332666,0.43687374749499003,0.44488977955911824,0.11823647294589179,15.058823529411764,0.428,293,11.735294117647058,0.2030075187969925,0.7969924812030076,10.264705882352942,15.382352941176471,25.3,374,81,2.1176470588235294,1.088235294117647,1.03,2.0441176470588234,1.2911764705882351,0.75,0.07352941176470607,-0.20294117647058818,9.399999999999999,49,10.588235294117647,12.529411764705882,1.9411764705882353,0.14705882352941177,0.08823529411764706,58.64705882352941,0.545,27.176470588235297
75,Stuttgart,Bundesliga,34.0,1.1764705882352942,0.341,13.21,4.5,0.09,0.25,17.5,1.3882352941176472,0.11,-0.24117647058823527,17.800348989384908,6.655954631379963,0.8690000000000001,0.8590000000000001,0.568,0.9117647058823529,37.1,1.1117647058823528,-6.1,0.40422957243286844,0.3845799239368445,0.15045522646075832,0.0245019630652901,0.0709611749309292,0.013014395812127382,0.004362367311327614,457.79411764705884,0.01632236674317776,0.04675677973306129,22.41176470588235,0.02592875967015217,23.29,15.882352941176471,1.5294117647058822,1.6764705882352942,0.7352941176470589,0.507,0.10797862539156071,0.22604569743873223,0.46190344573429154,0.17339229777040718,0.030679933665008294,20.38235294117647,0.537,19.220650636492223,8.882352941176471,2.416954889984546,0.493,638.4705882352941,15.647058823529411,0.5770676691729324,0.4342105263157895,0.443609022556391,0.12218045112781956,15.588235294117647,0.455,289,11.352941176470589,0.32124352331606215,0.6787564766839378,10.058823529411764,20.823529411764707,24.0,374,83,1.2058823529411764,1.7352941176470589,-0.53,1.4558823529411764,1.811764705882353,-0.35,-0.25,-0.07647058823529407,-6.0,64,10.911764705882353,12.323529411764707,1.5588235294117647,0.029411764705882353,0.11764705882352941,59.44117647058823,0.565,30.5
